processed_feature_name,feature_importance
num__emar_not_given_event_count,0.0003894891
num__num_hcpcs_events,0.00038897482
num__num_antibiotic_prescriptions,0.00038814696
num__vital_72h_hours_with_2plus_instability_indicators,0.00038688828
num__hemoglobin_lab_rate_of_change_per_day,0.00038684084
num__platelet_lab_value_range,0.0003867309
num__previous_icu_admissions_90d,0.00038591676
num__glucose_lab_first_24h_max,0.000385791
cat__nonpsych_diagnosis_burden_category_11+,0.000384873
num__urea_nitrogen_lab_std_value,0.00038480194
num__respiratory_rate_vital_relative_range,0.00038431803
num__order_activity_ratio_24_to_72h,0.00038431634
num__sodium_lab_mean_value,0.0003832856
num__spo2_vital_rate_of_change_per_day,0.00038287617
num__num_icu_procedure_events,0.0003822518
num__late_medication_change_without_discharge_med_plan_flag,0.0003821339
num__potassium_lab_first_value,0.00038195658
num__respiratory_rate_vital_value_change,0.00038012955
num__previous_bmi_before_admission,0.0003797435
num__followup_order_proportion,0.0003795224
num__num_discontinued_pharmacy_orders,0.00037847363
num__previous_icu_admissions,0.000378442
num__hemoglobin_lab_value_change,0.00037836676
num__urea_nitrogen_lab_mean_value,0.0003783403
num__urea_nitrogen_lab_coefficient_of_variation,0.00037828484
num__spo2_vital_relative_range,0.00037824383
num__care_team_touchpoint_density_per_day,0.00037814732
num__previous_bmi_before_admission_filled,0.00037775934
num__num_unique_drugs,0.00037743576
num__potassium_lab_first_72h_min,0.0003772335
num__depression_without_antidepressant_continuity_flag,0.00037611517
num__discharged_to_acute_hospital_flag,0.00037542387
num__creatinine_lab_rate_of_change_per_day,0.00037495221
num__order_activity_duration_hours,0.00037494564
num__late_lab_order_share_last_6h,0.0003746709
num__consult_order_proportion,0.0003743472
num__mean_bp_noninvasive_vital_relative_range,0.0003739637
num__ed_length_of_stay_hours,0.0003739263
num__glucose_lab_min_value,0.00037254806
cat__time_since_previous_psych_category_181-365 days,0.00037225135
num__age_65plus_x_charlson,0.0003721774
num__discontinued_orders_per_hospital_day,0.0003721583
num__late_lab_activity_without_facility_discharge_flag,0.00037192626
num__previous_nonpsych_admissions_60d,0.00037129657
num__late_orders_and_self_harm_flag,0.00037116473
num__previous_nonpsych_admissions_14d,0.0003711126
num__urea_nitrogen_lab_last_to_first_ratio,0.00037090437
num__platelet_lab_coefficient_of_variation,0.00037061283
num__glucose_lab_coefficient_of_variation,0.00037060658
num__emar_complete_dose_not_given_count,0.00036983893
num__had_discharge_planning_order,0.00036944303
num__weight_change_recent,0.0003694044
num__late_followup_or_aftercare_orders_last_6h,0.00036912758
num__num_orders_first_12h,0.00036892405
num__discontinued_orders_last_24h_before_discharge,0.00036859105
num__emar_administered_event_count,0.00036848075
num__systolic_bp_arterial_vital_rate_of_change_per_day,0.0003669461
num__emar_mean_delay_hours,0.00036604513
num__late_care_fragmentation_score,0.00036483826
num__platelet_lab_last_to_first_ratio,0.00036446334
num__num_high_frequency_med_orders,0.0003642338
num__mean_bp_arterial_vital_relative_range,0.00036418554
num__potassium_lab_max_value,0.00036408193
num__care_team_touchpoints_last_12h_before_discharge,0.00036403368
num__num_positive_blood_culture,0.0003637182
num__medications_per_hospital_day,0.00036340495
num__hemoglobin_lab_first_value,0.0003633776
num__urea_nitrogen_lab_rate_of_change_per_day,0.00036313166
