processed_feature_name,clean_train_nonzero_count,clean_test_nonzero_count,clean_train_nonzero_percent,clean_test_nonzero_percent,all_zero_train,near_zero_train,core_rapid_trial_keep,clinically_relevant_extra_candidate,explicit_aftercare_addback_candidate,rapid_trial_mean_abs_shap,high_recent_shap_signal,extra_keep_after_sparsity_check,keep_in_primary_reduced_matrix,primary_reduced_selection_reason
num__num_selected_resp_support_chart_events,191320,47171,100.0,100.0,False,False,False,False,False,0.0002008654175020468,False,False,False,removed_not_selected_by_signal_or_family_rule
num__chart_acuity_event_density_per_day,191320,47171,100.0,100.0,False,False,True,False,False,0.002508888490885425,False,False,True,kept_rapid_trial_core
num__heart_rate_vital_first_value,191320,47171,100.0,100.0,False,False,True,False,False,0.001434871949757493,False,False,True,kept_rapid_trial_core
num__mean_bp_arterial_vital_first_value,191320,47171,100.0,100.0,False,False,True,False,False,0.0002300673768741876,False,False,True,kept_rapid_trial_core
num__mean_bp_noninvasive_vital_first_value,191320,47171,100.0,100.0,False,False,True,False,False,0.001239876799407678,False,False,True,kept_rapid_trial_core
num__respiratory_rate_vital_first_value,191320,47171,100.0,100.0,False,False,True,False,False,0.003147835933235435,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__spo2_vital_first_value,191320,47171,100.0,100.0,False,False,True,False,False,0.0009985862570104332,False,False,True,kept_rapid_trial_core
num__systolic_bp_arterial_vital_first_value,191320,47171,100.0,100.0,False,False,True,False,False,0.0007273025387155971,False,False,True,kept_rapid_trial_core
num__systolic_bp_noninvasive_vital_first_value,191320,47171,100.0,100.0,False,False,True,False,False,0.003148934953918191,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__heart_rate_vital_last_value,191320,47171,100.0,100.0,False,False,True,False,False,0.002120528549427615,False,False,True,kept_rapid_trial_core
num__mean_bp_arterial_vital_last_value,191320,47171,100.0,100.0,False,False,True,False,False,0.001049445217256027,False,False,True,kept_rapid_trial_core
num__mean_bp_noninvasive_vital_last_value,191320,47171,100.0,100.0,False,False,True,False,False,0.0004324536395130473,False,False,True,kept_rapid_trial_core
num__respiratory_rate_vital_last_value,191320,47171,100.0,100.0,False,False,True,False,False,0.001704378353725861,False,False,True,kept_rapid_trial_core
num__spo2_vital_last_value,191320,47171,100.0,100.0,False,False,True,False,False,0.001425563007405425,False,False,True,kept_rapid_trial_core
num__systolic_bp_arterial_vital_last_value,191320,47171,100.0,100.0,False,False,True,False,False,0.0003917191533764495,False,False,True,kept_rapid_trial_core
num__systolic_bp_noninvasive_vital_last_value,191320,47171,100.0,100.0,False,False,True,False,False,0.001995308387225247,False,False,True,kept_rapid_trial_core
num__heart_rate_vital_max_value,191320,47171,100.0,100.0,False,False,True,False,False,0.001199623456707585,False,False,True,kept_rapid_trial_core
num__mean_bp_arterial_vital_max_value,191320,47171,100.0,100.0,False,False,True,False,False,0.0009793398224035152,False,False,True,kept_rapid_trial_core
num__mean_bp_noninvasive_vital_max_value,191320,47171,100.0,100.0,False,False,True,False,False,0.0005096141030804264,False,False,True,kept_rapid_trial_core
num__respiratory_rate_vital_max_value,191320,47171,100.0,100.0,False,False,True,False,False,0.000296646355890351,False,False,True,kept_rapid_trial_core
