processed_feature_name,model_family,model_name,model_mean_abs_shap,model_mean_signed_shap
num__wbc_lab_std_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0024310672887173776,-0.00024451181466859023
num__creatinine_lab_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005563917576551743,-9.957329708452086e-05
num__glucose_lab_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0016394473683901552,-1.574565484343644e-05
num__hemoglobin_lab_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0017823316624092896,0.0003465527774591038
num__platelet_lab_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0022768816698955654,-0.00017359014907330047
num__potassium_lab_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002722379419690064,0.0003846333563915542
num__sodium_lab_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009633852472433429,4.5301520169835474e-05
num__urea_nitrogen_lab_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009933476192537673,-1.2950633133491823e-05
num__wbc_lab_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0024936297607422065,0.00025674511211209257
num__creatinine_lab_value_range,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009509520889780413,0.00010991944862719112
num__glucose_lab_value_range,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0019510760995901314,3.94628686230992e-05
num__hemoglobin_lab_value_range,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002523894335618445,-2.5230324514375476e-05
num__platelet_lab_value_range,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0022142188900056677,0.0005680119964300994
num__potassium_lab_value_range,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0020660977648049323,0.0001034319910864663
num__sodium_lab_value_range,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00479559527138338,0.0006147566575284924
num__urea_nitrogen_lab_value_range,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002460063141724395,-0.00012156029810637443
num__wbc_lab_value_range,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0015747335378209415,1.206251189961552e-05
num__num_lab_events_first_24h,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002051062723710334,-0.0003247131487370047
num__num_lab_events_first_72h,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0012147229609116605,0.00039729180944480825
num__num_lab_events_last_24h_before_discharge,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.003337746963012758,-0.0011202091647641986
num__num_lab_events_last_48h_before_discharge,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0037666019345779893,-0.00015171549704137886
num__num_abnormal_lab_flags,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0043841488987630605,-0.0003791724857693034
num__num_abnormal_lab_flags_last_48h,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.008438161217526158,-0.0005605426356001076
num__num_critical_or_priority_labs,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.004677729060066144,0.0001769878241225246
num__lab_activity_last_24h_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00016954138976723042,8.735719162437826e-06
num__lab_activity_near_discharge_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00046617032049399833,0.00023469471633146853
num__abnormal_lab_burden_score,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.005070286054179835,0.00022079687128784
num__num_oxygen_support_chart_events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.000323899619925096,9.121738024839307e-05
num__max_oxygen_flow_rate,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0013104755058464162,-0.00023340645841223595
num__mean_oxygen_flow_rate,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.004406585870932529,8.842233588812077e-05
num__high_oxygen_flow_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__num_gcs_chart_events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005189828964733111,0.00012046407811839519
num__gcs_min_score,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009038689038173855,0.00013692846944131877
num__low_gcs_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__num_orientation_chart_events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.000622320638104891,-3.9480166702434485e-05
num__impaired_orientation_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,2.9027591592257846e-05,1.15581298011994e-05
num__num_pain_chart_events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.001165732401828669,0.00010110586013294023
num__pain_max_score,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002621788433935818,0.0002495910887294476
num__high_pain_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0011835524519505146,0.000205759720116508
num__num_rass_sedation_chart_events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002654226401141206,-1.2250832787688991e-05
num__rass_extreme_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0024325781654700725,0.00035148155219185697
num__num_cam_delirium_chart_events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009055098620189975,0.0003241890693052567
num__delirium_or_cam_positive_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__agitation_chart_event_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00025074951908535617,8.163967574659405e-05
num__num_restraint_chart_events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00036641523976561197,-0.00018686381668509645
num__had_restraint_chart_event,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__num_fall_mobility_chart_events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0015562699377567578,1.4877434882346438e-05
num__fall_or_mobility_risk_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__num_selected_neuro_behavioral_chart_events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003772570291861982,-0.00022663052651124773
num__num_selected_resp_support_chart_events,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00021565373419722396,8.237280921512526e-05
num__chart_acuity_event_density_per_day,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.001375347616925694,0.00039892650765042557
num__heart_rate_vital_first_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.000993151612652553,-6.695147289380478e-05
num__mean_bp_arterial_vital_first_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00022047277169820966,1.64902245830714e-05
num__mean_bp_noninvasive_vital_first_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0016594275620417335,-0.00016952695319375491
num__respiratory_rate_vital_first_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0023272607412281607,-1.1373907691435003e-05
num__spo2_vital_first_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0008678206084737839,-8.299075916314433e-05
num__systolic_bp_arterial_vital_first_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007781447461253328,0.00012909735935386616
num__systolic_bp_noninvasive_vital_first_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00308072177893943,0.0005058643453406833
num__heart_rate_vital_last_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.001589641799231024,0.00023087149283924444
num__mean_bp_arterial_vital_last_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0011752585470947681,0.0001277164413484147
num__mean_bp_noninvasive_vital_last_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00031975010118666646,8.565570235239425e-05
num__respiratory_rate_vital_last_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0014808257293248972,-2.115748302591165e-05
num__spo2_vital_last_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0011298881122813118,0.00016189147184246923
num__systolic_bp_arterial_vital_last_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0004298841303534146,4.1502653343972046e-05
num__systolic_bp_noninvasive_vital_last_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0016155341959404484,0.0002789038831110647
num__heart_rate_vital_max_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.001609984151587612,0.00015638900548846244
num__mean_bp_arterial_vital_max_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0009857797454546884,0.00024726429454866456
num__mean_bp_noninvasive_vital_max_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0004637709498921429,7.673679430948924e-05
num__respiratory_rate_vital_max_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.000267517064710443,8.254077424193828e-05
num__spo2_vital_max_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,6.929510230900931e-05,4.5753856052935745e-06
num__systolic_bp_arterial_vital_max_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00014047241535855638,5.424336932445753e-05
num__systolic_bp_noninvasive_vital_max_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0008447620561055879,0.00016877026166356327
num__heart_rate_vital_mean_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007976247096811253,4.7397527015537405e-05
num__mean_bp_arterial_vital_mean_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,7.319281708157452e-05,2.936530541648621e-05
num__mean_bp_noninvasive_vital_mean_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0020162663634703437,-0.0001211976264376162
num__respiratory_rate_vital_mean_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.001589582086234306,0.0005973486208750587
num__spo2_vital_mean_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0033123535431812123,0.00044216378250641375
num__systolic_bp_arterial_vital_mean_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00026827297703682076,-2.8944307369097666e-06
num__systolic_bp_noninvasive_vital_mean_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005332110811911222,-7.037046583094621e-05
num__heart_rate_vital_measured,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__mean_bp_arterial_vital_measured,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__mean_bp_noninvasive_vital_measured,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__respiratory_rate_vital_measured,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__spo2_vital_measured,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__systolic_bp_arterial_vital_measured,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__systolic_bp_noninvasive_vital_measured,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__heart_rate_vital_min_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0015138820590266241,0.00018736136846328694
num__mean_bp_arterial_vital_min_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00021840106966070482,-6.279569772136798e-05
num__mean_bp_noninvasive_vital_min_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0014132812976979147,4.1550257630137655e-05
num__respiratory_rate_vital_min_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0007485351134710036,0.00019895424434653058
num__spo2_vital_min_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,9.93879993310132e-05,4.252945302401133e-06
num__systolic_bp_arterial_vital_min_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,6.338340107370987e-05,2.466064709730534e-05
num__systolic_bp_noninvasive_vital_min_value,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00046163023195573683,-7.652412518705967e-05
num__heart_rate_vital_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0010100410110516639,0.00041979963289311557
num__mean_bp_arterial_vital_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0003699993914341932,-2.9370442574298846e-05
num__mean_bp_noninvasive_vital_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005449890437904632,1.6566062709171708e-05
num__respiratory_rate_vital_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.000977070986309408,0.00011496697830818756
num__spo2_vital_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0008942605685457331,0.00010252520567112717
num__systolic_bp_arterial_vital_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0001818425687623408,0.00011566870262500064
num__systolic_bp_noninvasive_vital_value_change,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.000817103395916736,-1.1900982651630192e-05
num__previous_total_admissions_7d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00011773078884119499,-2.9069279929661955e-05
num__previous_psych_admissions_7d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0001602023248563955,1.7536714338215075e-05
num__previous_nonpsych_admissions_7d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__previous_ed_visits_7d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,1.760063783450636e-05,7.941425520534774e-06
num__previous_total_admissions_14d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002983075736379972,9.776745707707266e-05
num__previous_psych_admissions_14d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00033712398091408194,2.3945069823887037e-05
num__previous_nonpsych_admissions_14d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__previous_ed_visits_14d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.000369034019304584,3.6769450081997266e-05
num__previous_total_admissions_30d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005679530631722661,-2.291246400440313e-05
num__previous_psych_admissions_30d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005245110160107425,-1.870581265300815e-05
num__previous_nonpsych_admissions_30d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00020779731531280103,2.830954275513843e-05
num__previous_ed_visits_30d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0015604430882847143,0.0010412828940722977
num__previous_total_admissions_60d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0038759045345839725,-0.0002784707503648551
num__previous_psych_admissions_60d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.015805107714147594,-0.0008682903354496587
num__previous_nonpsych_admissions_60d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002198965902642761,6.361628415645962e-05
num__previous_ed_visits_60d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0016457150092653418,0.00045417762324224953
num__previous_total_admissions_90d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.009272702349016467,0.0006964077589025881
num__previous_psych_admissions_90d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.016486895457859394,-0.0011545101114812098
num__previous_nonpsych_admissions_90d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0002610358144936137,3.59859933160369e-05
num__previous_ed_visits_90d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0012372404980051292,0.0005125884742952215
num__previous_total_admissions_180d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.011765048750795398,0.0006163612601402048
num__previous_psych_admissions_180d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.07897903674539097,0.005061506398440709
num__previous_nonpsych_admissions_180d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005028017089492365,4.2164096266995736e-05
num__previous_ed_visits_180d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.003878281881784321,0.0019522599372827616
num__previous_total_admissions_365d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002781464474891397,0.00053692501973356
num__previous_psych_admissions_365d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0707046252321339,0.004148136342021835
num__previous_nonpsych_admissions_365d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0006853745849080325,0.00010250830863993428
num__previous_ed_visits_365d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.006186562784567303,-0.0003828528484121951
num__days_since_previous_hospital_admission,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.03205595074543096,0.005126286245325896
num__prior_near_30d_readmission_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,8.410067744857082e-05,2.008273479452217e-05
num__previous_admission_within_27_33d_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,1.7440334145210954e-05,-4.6091722586948553e-07
num__days_since_previous_admission_near_30d_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__previous_discharge_against_advice_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__previous_discharge_to_psych_facility_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0,0.0
num__previous_discharge_to_facility_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0005360498447972252,8.093004942005241e-05
num__previous_short_los_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00043076484129285915,7.689201704885494e-05
num__previous_long_los_flag,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,4.9678212034075317e-05,-2.1671193377097765e-06
num__previous_admission_los_days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002905327268088625,0.00035277903117519194
num__mean_previous_los_days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.006294325211543693,-0.00024819252155828533
num__max_previous_los_days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.003135488202544807,0.00039906704443917653
num__time_between_last_two_admissions_days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00952671549586997,0.0005178162048067105
num__mean_previous_admission_gap_days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.007624682682359975,0.00039778327670260004
num__min_previous_admission_gap_days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.010559401335324283,0.0014542116671876818
num__std_previous_admission_gap_days,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0024526179180136437,0.0003093557041039564
num__admissions_per_30d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.00012966660059251524,7.0868376594547855e-06
num__admissions_per_90d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.002946163194516981,-0.0005715312401417887
num__admissions_per_365d,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.008598616004055733,0.0027825322412239222
num__admission_frequency_acceleration,LightGBM,Targeted LightGBM - lgbm_127_lr0023_500trees,0.0023099238161080906,0.00014409571569590484
